order_date,weather_condition,traffic_level,area_type,distance_km,historical_orders,holiday_flag,peak_hour,rider_count,demand_orders,delivery_time_minutes
2024-12-30 17:00:00,2,1,1,12.693210378945873,238,1,1,36,254,36.58822978895977
2024-12-30 18:00:00,1,2,1,13.268722078311484,384,0,0,24,281,64.42360709872423
2024-12-30 19:00:00,1,1,0,10.457126609505332,414,0,0,71,289,53.62238357872452
2024-12-30 20:00:00,2,1,1,18.282290126350432,151,0,0,15,80,57.53089626784116
2024-12-30 21:00:00,2,1,1,14.184624048264864,453,1,1,33,409,43.021272634214505
2024-12-30 22:00:00,2,2,0,8.254875733019489,486,1,1,96,440,43.84356521622671
2024-12-30 23:00:00,2,2,2,5.533511867897638,192,1,0,14,166,33.14163856131551
2024-12-31 00:00:00,2,1,2,2.3501718216462577,334,0,0,80,208,17.096898648247937
2024-12-31 01:00:00,0,1,1,4.141855906426832,119,0,1,95,169,23.870376119827103
2024-12-31 02:00:00,0,2,1,19.86097608958953,385,1,1,62,370,71.53210951487056
2024-12-31 03:00:00,1,1,0,8.728571023841162,114,1,0,40,143,43.56455930988231
2024-12-31 04:00:00,2,0,0,18.075057318270726,495,1,1,44,440,73.61724549463781
2024-12-31 05:00:00,1,2,1,4.240817780820024,247,0,1,28,224,46.93022788028551
2024-12-31 06:00:00,0,2,1,9.081856555476143,65,0,0,43,70,41.09148714271825
2024-12-31 07:00:00,2,1,2,19.249850873635523,359,1,0,92,289,49.46878702642465
2024-12-31 08:00:00,2,2,2,2.7315127769666985,402,0,0,91,276,31.597016828129306
2024-12-31 09:00:00,2,0,2,12.285701392437552,312,0,1,10,289,61.51898913357503
2024-12-31 10:00:00,2,2,2,18.46426611322974,109,1,0,50,143,71.43818904651954
2024-12-31 11:00:00,2,2,0,19.043984086130763,59,0,0,62,31,67.78359961352454
2024-12-31 12:00:00,0,2,2,17.074142065123738,358,1,1,89,357,69.31157522505606
2024-12-31 13:00:00,2,2,2,17.26275421484284,57,1,1,73,103,53.39769357065617
2024-12-31 14:00:00,1,1,1,13.391476128231846,431,1,0,49,339,53.32804854010441
2024-12-31 15:00:00,2,2,2,5.188039053804858,390,1,0,71,323,33.237144452199345
2024-12-31 16:00:00,1,1,1,14.882892345213476,139,1,0,64,125,59.19816982744493
2024-12-31 17:00:00,2,2,1,19.58930482471574,86,0,1,20,121,72.67889400319498
2024-12-31 18:00:00,0,0,2,10.992736778783405,437,1,1,61,404,58.68557572114939
2024-12-31 19:00:00,2,0,2,5.953249822461122,133,1,0,35,144,51.22128740891642
2024-12-31 20:00:00,2,2,1,11.89595028753496,283,0,0,83,217,45.81091926443791
2024-12-31 21:00:00,1,1,0,14.121596768571711,299,0,1,96,256,58.27555068114114
2024-12-31 22:00:00,2,1,1,4.957325879063849,289,1,1,57,273,25.13823895726134
2024-12-31 23:00:00,0,2,0,14.66459760457903,153,1,0,54,136,56.486837908663205
2025-01-01 00:00:00,0,0,0,12.161224318803448,260,1,1,42,264,68.92131065797356
2025-01-01 01:00:00,2,2,2,12.634648273812992,274,1,1,73,324,50.14585494565534
2025-01-01 02:00:00,2,1,2,6.813770665056849,328,0,0,87,201,23.188038202248787
2025-01-01 03:00:00,0,0,2,3.950069392112821,442,1,1,18,382,63.4463641891486
2025-01-01 04:00:00,2,0,2,12.845548010807482,215,1,1,87,223,64.9020509064957
2025-01-01 05:00:00,0,2,1,12.138426793898864,350,1,1,11,366,63.02632000938068
2025-01-01 06:00:00,1,2,0,7.422231566562294,478,1,1,84,429,58.40780514014599
2025-01-01 07:00:00,2,2,1,6.6219796833718565,451,0,0,23,293,38.121590904140845
2025-01-01 08:00:00,2,2,0,7.597644771583397,95,0,1,45,118,38.05650862892206
2025-01-01 09:00:00,0,0,1,10.307783431477583,51,1,1,44,119,66.82441604096104
2025-01-01 10:00:00,2,1,0,19.521574967112063,225,1,0,73,189,44.18086444417487
2025-01-01 11:00:00,2,2,2,15.50772781849792,322,1,1,34,327,48.28684337135282
2025-01-01 12:00:00,2,2,0,17.18305504414428,167,0,0,18,108,55.22767817535055
2025-01-01 13:00:00,0,0,2,10.60734180916709,321,1,1,86,326,59.055257132696944
2025-01-01 14:00:00,2,0,0,10.996348623796765,415,0,1,52,353,61.71084789831691
2025-01-01 15:00:00,2,0,1,4.882168567303525,222,0,1,19,187,49.98272639458733
2025-01-01 16:00:00,0,2,0,14.699870889720488,353,1,0,66,276,68.32711211228644
2025-01-01 17:00:00,2,0,1,9.010096110022086,201,0,1,42,189,59.67723116694479
2025-01-01 18:00:00,2,2,1,15.106490317536514,400,0,0,18,323,55.89065095448238
2025-01-01 19:00:00,1,2,2,8.772052244939882,242,1,0,63,208,58.09574618057944
2025-01-01 20:00:00,0,1,0,3.061826557064254,141,1,1,22,194,27.26911247464637
2025-01-01 21:00:00,1,0,1,4.288020067931786,210,0,1,33,192,61.61271173037293
2025-01-01 22:00:00,2,0,0,16.41983148341898,155,0,0,71,95,71.82601944553501
2025-01-01 23:00:00,0,1,2,5.913713301619719,278,0,0,49,180,27.57782242791294
2025-01-02 00:00:00,2,1,2,6.022734028774317,152,1,0,68,151,18.26030249725624
2025-01-02 01:00:00,2,0,0,18.65799371004429,181,0,0,65,138,75.10066693652041
2025-01-02 02:00:00,2,2,1,13.49507683447014,306,1,0,73,213,53.23950404988572
2025-01-02 03:00:00,2,0,1,3.17184352380277,338,0,0,69,243,51.59967804571369
2025-01-02 04:00:00,1,1,1,3.72812013250675,495,1,0,90,395,35.71899885520286
2025-01-02 05:00:00,2,1,0,6.174981221685309,436,0,0,32,333,22.443546113025544
2025-01-02 06:00:00,0,2,1,12.285918068706025,150,0,0,36,125,54.51857119366559
2025-01-02 07:00:00,0,1,1,15.303683928207782,350,1,1,70,325,46.46688394690066
2025-01-02 08:00:00,0,1,1,6.215432425610743,70,1,0,53,68,25.595724456124294
2025-01-02 09:00:00,2,1,2,17.542198710884325,298,0,0,66,196,44.51552739970142
2025-01-02 10:00:00,0,1,1,3.0744233987988223,241,0,0,52,177,27.16528427300815
2025-01-02 11:00:00,2,1,0,4.944384192820412,122,0,0,71,78,25.886354068109224
2025-01-02 12:00:00,2,0,0,19.438833501714672,362,0,1,35,313,81.66608876093386
2025-01-02 13:00:00,1,1,1,3.560152409419496,217,1,0,97,228,38.31321850361075
2025-01-02 14:00:00,2,2,0,17.874114846752406,111,0,1,84,147,66.66182116570619
2025-01-02 15:00:00,2,0,0,14.374766432677813,220,1,1,73,251,76.43702144597033
2025-01-02 16:00:00,1,2,1,2.3886547221924275,170,1,1,78,208,47.94845521443263
2025-01-02 17:00:00,2,2,2,10.190429749098934,265,1,1,33,273,42.17267569170006
2025-01-02 18:00:00,0,2,1,10.86060770975132,223,1,0,82,212,53.44082497882717
2025-01-02 19:00:00,2,0,0,18.710652996900915,73,1,1,83,141,75.72312164788515
2025-01-02 20:00:00,2,0,0,9.000987268466206,457,1,0,20,370,59.16715470725232
2025-01-02 21:00:00,2,2,1,9.488508693821242,187,0,0,76,116,43.68333058537336
2025-01-02 22:00:00,2,0,0,3.137191340941188,148,0,0,98,104,45.786155537717775
2025-01-02 23:00:00,2,2,2,13.144278705315587,373,1,1,62,352,52.64668286837233
2025-01-03 00:00:00,0,1,1,5.007042541892836,106,0,1,52,133,39.3614919516252
2025-01-03 01:00:00,0,0,0,2.47313190625043,296,1,0,36,221,53.05845601864529
2025-01-03 02:00:00,1,2,2,19.94146100134509,221,1,1,10,255,80.78236811733333
2025-01-03 03:00:00,2,0,0,6.122962931293299,250,1,1,58,266,52.51073112728396
2025-01-03 04:00:00,0,1,2,3.680010137447275,380,0,1,57,284,34.09564427224195
2025-01-03 05:00:00,0,1,0,14.290317117346351,156,0,0,89,131,44.37953191456112
2025-01-03 06:00:00,1,0,1,16.611960962516136,97,0,1,88,96,91.52104520660076
2025-01-03 07:00:00,2,1,0,2.217472369400588,382,1,0,62,301,32.3973747406364
2025-01-03 08:00:00,0,0,1,3.002472841925954,460,0,1,20,332,53.21381357833155
2025-01-03 09:00:00,1,0,2,2.713302648058871,335,1,1,18,338,57.36400572395501
2025-01-03 10:00:00,2,0,2,1.8922267631277123,95,1,1,70,159,38.84739263701759
2025-01-03 11:00:00,1,2,0,13.529673094051391,445,0,0,97,340,65.69521026452702
2025-01-03 12:00:00,2,2,1,12.177950605047918,169,1,1,31,203,54.78601553198988
2025-01-03 13:00:00,0,0,1,13.593326474638726,109,1,0,80,126,76.34272955454196
2025-01-03 14:00:00,1,2,2,10.60767610220944,196,1,0,53,192,60.16652247168362
2025-01-03 15:00:00,0,2,2,16.53264602270605,153,1,1,39,201,67.51073387471938
2025-01-03 16:00:00,2,0,0,11.386697747472931,117,1,1,69,163,68.0780655030356
2025-01-03 17:00:00,2,2,2,18.456191761192876,487,0,0,64,322,62.32257628284561
2025-01-03 18:00:00,1,0,2,10.227322117575874,211,1,0,48,170,72.8069412322307
2025-01-03 19:00:00,2,1,1,16.022514563020376,264,1,1,50,288,58.14597946928611
2025-01-03 20:00:00,2,1,1,8.739846719989048,167,0,1,18,152,25.412951728479875
2025-01-03 21:00:00,0,2,1,9.269254000752415,286,0,1,10,236,49.46721496767156
2025-01-03 22:00:00,2,1,2,17.13084885952042,267,1,0,12,210,47.69047383088745
2025-01-03 23:00:00,2,2,0,3.045536871795603,173,0,1,78,169,33.99722751383012
2025-01-04 00:00:00,2,1,0,11.733437344680953,166,1,1,20,212,40.60543574402863
2025-01-04 01:00:00,2,0,2,14.800392887796926,312,0,0,13,229,65.9079421182327
2025-01-04 02:00:00,0,1,0,15.25799169292402,387,0,0,42,253,46.83471769173588
2025-01-04 03:00:00,0,2,2,12.238377016229531,219,0,1,42,203,54.21431851197972
2025-01-04 04:00:00,0,1,0,9.513225199030764,245,1,0,54,163,44.30942110856707
2025-01-04 05:00:00,1,2,2,5.954866433468397,358,0,0,29,254,49.032713660110026
2025-01-04 06:00:00,1,1,1,18.27909847172832,441,0,1,46,348,65.01711083167986
2025-01-04 07:00:00,0,1,0,8.025971002905182,199,0,1,93,147,38.26551548017618
2025-01-04 08:00:00,2,2,1,16.18084968213357,295,1,0,30,223,64.67084027384001
2025-01-04 09:00:00,0,1,1,1.601646646290089,331,0,0,67,230,24.42047065749434
2025-01-04 10:00:00,2,1,0,5.411215079045573,240,0,1,60,205,15.707780708297388
2025-01-04 11:00:00,0,2,2,7.566111064798329,223,0,1,80,206,37.94747214243504
2025-01-04 12:00:00,0,1,1,13.75990720289388,422,0,0,25,298,42.45918596811056
2025-01-04 13:00:00,2,2,1,7.067285336075929,130,0,0,45,96,33.33464242215725
2025-01-04 14:00:00,1,1,2,1.7859122155668354,221,0,1,59,203,40.50309051947343
2025-01-04 15:00:00,2,1,2,4.303482805026306,495,0,1,84,373,24.451363321998244
2025-01-04 16:00:00,0,2,0,5.924141695017195,213,1,0,57,202,46.59755163272453
2025-01-04 17:00:00,2,1,0,4.344902118780562,346,1,0,38,283,22.29638131284244
2025-01-04 18:00:00,1,0,2,4.870766642681534,160,0,1,51,133,63.80066371357045
2025-01-04 19:00:00,2,0,1,15.610181872793731,256,1,1,68,253,68.43036550913403
2025-01-04 20:00:00,2,1,2,8.828639235058743,387,0,1,64,338,32.070960214823664
2025-01-04 21:00:00,2,0,0,8.698405648690578,460,0,1,83,344,55.90777914178644
2025-01-04 22:00:00,2,1,1,19.36552039653024,119,0,0,76,105,56.09295952458362
2025-01-04 23:00:00,2,1,1,9.487334920939803,147,1,0,31,185,32.71209019948106
2025-01-05 00:00:00,0,1,0,18.625504518115505,474,1,1,93,409,57.93243088645359
2025-01-05 01:00:00,2,2,1,6.682198866116926,54,1,1,11,111,39.91859142243028
2025-01-05 02:00:00,2,2,2,8.611898938179289,234,0,0,17,178,42.187280265842
2025-01-05 03:00:00,2,1,0,8.52938376528178,253,1,1,50,258,42.42955520257736
2025-01-05 04:00:00,1,0,1,11.375497813978242,462,1,0,98,353,75.02164106572722
2025-01-05 05:00:00,0,2,0,12.100698526225091,427,0,1,20,359,51.73792651746399
2025-01-05 06:00:00,0,1,1,5.7143755518031085,61,0,1,33,80,26.123459705319057
2025-01-05 07:00:00,0,2,2,16.078100757925256,458,0,0,35,314,63.01528341663804
2025-01-05 08:00:00,2,0,0,10.433993138859057,288,0,0,44,194,65.04558099337842
2025-01-05 09:00:00,2,1,1,1.133827516857342,467,0,0,14,326,17.7603119899704
2025-01-05 10:00:00,2,1,2,12.235472033016924,380,0,1,24,286,50.77653654952825
2025-01-05 11:00:00,1,2,2,16.163129389053594,329,0,1,23,271,70.17904728498091
2025-01-05 12:00:00,1,2,2,5.758868018493699,164,0,0,46,96,44.93427751494433
2025-01-05 13:00:00,2,2,1,1.719549177876594,418,1,0,27,312,27.127903814437385
2025-01-05 14:00:00,2,1,1,16.33639445736373,259,1,1,85,301,39.8267428714799
2025-01-05 15:00:00,2,2,2,19.54925760346092,496,0,0,76,391,66.47198326460894
2025-01-05 16:00:00,2,2,2,2.454708678633145,368,1,1,55,327,22.90262638813568
2025-01-05 17:00:00,0,2,2,18.822699339188706,443,0,0,77,318,66.10899496358547
2025-01-05 18:00:00,2,1,2,7.826213827545178,182,1,0,66,156,26.709928727446343
2025-01-05 19:00:00,1,2,2,18.887352563173664,272,1,1,49,292,76.67910612951619
2025-01-05 20:00:00,2,1,1,13.32794715604649,394,1,1,99,328,36.77474360335
2025-01-05 21:00:00,1,2,0,17.914641936519853,230,0,0,94,147,71.64812229268193
2025-01-05 22:00:00,0,0,0,15.930827475976855,77,0,1,54,101,77.46736423628948
2025-01-05 23:00:00,0,2,0,1.53195711359191,242,0,1,25,180,35.99328118296401
2025-01-06 00:00:00,0,1,1,2.243407544176024,350,0,1,71,300,17.66170982435614
2025-01-06 01:00:00,0,2,0,10.989147497252336,499,0,0,32,317,58.02844787477283
2025-01-06 02:00:00,0,0,0,3.46276137705334,305,0,0,97,229,50.38017736392706
2025-01-06 03:00:00,0,2,0,9.759650543985876,482,1,1,82,412,49.07871178908122
2025-01-06 04:00:00,0,2,0,19.137975672724885,160,1,1,92,190,69.21814508581144
2025-01-06 05:00:00,1,1,2,6.600388463535201,473,0,0,60,330,40.945444613279086
2025-01-06 06:00:00,0,2,1,10.289341562499075,243,0,1,10,213,57.34435025329854
2025-01-06 07:00:00,0,2,0,8.300932971293319,173,1,0,86,166,45.48758192332589
2025-01-06 08:00:00,1,0,2,12.96671232071672,140,1,0,54,174,74.6190541774899
2025-01-06 09:00:00,2,2,0,4.683053682379618,185,1,0,13,192,43.30018209018928
2025-01-06 10:00:00,2,2,0,5.938846512551383,332,0,0,64,203,46.60396396898663
2025-01-06 11:00:00,2,2,0,17.316589175916192,278,0,0,98,178,55.55290088617338
2025-01-06 12:00:00,0,1,0,16.41538825334643,194,1,1,19,219,56.50541939931824
2025-01-06 13:00:00,1,0,0,15.994604088542168,477,1,1,96,395,96.8535016623689
2025-01-06 14:00:00,2,2,2,15.647472577040023,291,1,1,39,296,57.62746524616888
2025-01-06 15:00:00,0,0,0,9.729312375770002,80,1,0,23,124,66.29124393527971
2025-01-06 16:00:00,0,2,2,14.848924678111956,310,1,0,39,250,65.39435281429566
2025-01-06 17:00:00,2,1,0,8.356891539570238,109,1,1,14,171,38.350100679661054
2025-01-06 18:00:00,0,2,1,2.9134820236001238,138,1,1,24,167,39.23833989553528
2025-01-06 19:00:00,1,1,2,8.474118191328955,452,0,0,26,318,40.16165199411629
2025-01-06 20:00:00,2,1,0,4.014597840330687,150,0,0,57,100,17.34153396191642
2025-01-06 21:00:00,0,1,2,8.426181932017684,347,1,1,85,327,35.54368388504963
2025-01-06 22:00:00,0,2,0,6.651079091894845,328,1,1,34,307,50.27399309295532
2025-01-06 23:00:00,2,2,0,12.384052674290574,170,1,0,28,179,43.75275881466551
2025-01-07 00:00:00,2,1,2,7.869267894470045,292,1,0,68,255,29.88943082721147
2025-01-07 01:00:00,1,2,0,14.40620360420439,414,1,0,62,342,73.96243234070879
2025-01-07 02:00:00,2,2,0,10.730786939905338,126,0,0,96,83,42.41863464072766
2025-01-07 03:00:00,2,0,0,18.4703532917926,322,1,0,48,263,74.43582609184107
2025-01-07 04:00:00,2,2,0,2.7294832716573527,419,1,1,14,368,22.564310687907437
2025-01-07 05:00:00,0,2,0,14.066474584185311,107,1,0,49,103,54.579067043818
2025-01-07 06:00:00,0,1,0,13.775540673830752,296,1,1,94,288,42.94004208144294
2025-01-07 07:00:00,0,2,2,19.061904400841318,482,0,0,67,324,67.51394535560068
2025-01-07 08:00:00,2,2,1,8.059485473829398,436,0,0,87,297,35.78597387211824
2025-01-07 09:00:00,1,0,0,6.803321424531084,145,0,0,15,134,74.11098930990826
2025-01-07 10:00:00,2,1,2,4.275475440059474,94,0,0,28,76,18.230541548375637
2025-01-07 11:00:00,2,2,1,6.040481791750579,340,0,0,77,242,34.8035982428571
2025-01-07 12:00:00,2,2,2,10.535924682347634,307,0,0,33,195,42.37993652409481
2025-01-07 13:00:00,2,1,1,16.916546277239565,352,0,1,99,276,46.56466057087313
2025-01-07 14:00:00,1,2,1,6.401445466132184,308,1,0,28,226,66.62840330878917
2025-01-07 15:00:00,1,0,1,3.997100216490421,295,0,0,68,233,58.90803371371597
2025-01-07 16:00:00,2,2,2,6.170440950409206,289,0,0,70,206,40.15677102477128
2025-01-07 17:00:00,1,0,1,2.917612525541207,462,0,0,41,314,55.32908960199685
2025-01-07 18:00:00,0,1,0,18.607212909851928,177,0,0,54,125,63.20785248308707
2025-01-07 19:00:00,1,2,0,17.579858888422695,251,0,0,44,187,76.08220719666802
2025-01-07 20:00:00,2,2,1,6.861342622717894,325,0,0,63,201,40.11355561250224
2025-01-07 21:00:00,0,2,1,5.692768502705474,467,1,1,11,423,44.29250631965158
2025-01-07 22:00:00,2,0,0,18.2025489672334,256,1,1,83,267,82.98132539505067
2025-01-07 23:00:00,1,1,2,1.0336670750981636,89,1,1,54,146,40.1960354241286
2025-01-08 00:00:00,2,0,2,12.410973031835589,414,1,1,42,383,71.79926240902054
2025-01-08 01:00:00,0,2,0,18.40407145796774,370,1,1,32,369,61.71252934974312
2025-01-08 02:00:00,2,1,2,10.662592289220704,395,0,1,45,371,40.80654475966159
2025-01-08 03:00:00,2,0,2,1.056372232393044,368,1,1,78,361,41.45270133262618
2025-01-08 04:00:00,0,2,1,5.158557158317958,105,0,1,94,85,47.01044420645514
2025-01-08 05:00:00,1,0,2,18.526390283946743,209,1,0,89,193,81.73679636613883
2025-01-08 06:00:00,0,1,0,1.3234260594167555,371,1,1,80,348,23.79638706253225
2025-01-08 07:00:00,1,0,2,8.500815555200827,145,1,1,18,212,65.35351482083996
2025-01-08 08:00:00,2,2,1,16.005149800326585,474,1,1,97,428,59.97704781584519
2025-01-08 09:00:00,0,1,0,16.923728880015062,462,1,1,58,417,50.851445443004685
2025-01-08 10:00:00,2,2,0,10.074550719944732,165,1,0,35,155,39.7546640961196
2025-01-08 11:00:00,2,1,0,5.417191282924198,261,0,1,36,229,16.37475304389375
2025-01-08 12:00:00,0,2,1,12.39438963603702,136,1,0,50,136,51.318220932654775
2025-01-08 13:00:00,0,1,0,6.011782599588729,356,1,1,92,389,33.19969416297282
2025-01-08 14:00:00,0,1,1,5.85002090192241,317,1,1,81,303,33.93743697779016
2025-01-08 15:00:00,0,1,1,16.34439550454325,93,1,0,15,89,51.732500466402826
2025-01-08 16:00:00,0,2,2,3.931050870635649,443,0,0,92,309,35.94739824705661
2025-01-08 17:00:00,2,2,0,1.1049080896378252,132,0,0,96,57,29.78935888364748
2025-01-08 18:00:00,2,2,2,7.398729123111133,260,1,1,75,241,52.98437924116557
2025-01-08 19:00:00,0,1,2,10.328505144905568,395,1,0,70,290,42.68841765898081
2025-01-08 20:00:00,2,2,1,14.39652744601115,58,0,0,76,22,48.7231932452586
2025-01-08 21:00:00,2,2,2,15.841189894481484,462,1,0,75,425,50.08207638451867
2025-01-08 22:00:00,2,1,2,13.606865011538972,206,1,0,86,164,40.98182919270813
2025-01-08 23:00:00,0,0,2,12.903668726021609,397,1,0,52,316,74.28395169731635
2025-01-09 00:00:00,2,2,0,13.649225724069266,238,0,0,34,152,48.327879140235886
2025-01-09 01:00:00,0,2,2,6.159003834040881,430,0,0,71,302,37.9913715729479
2025-01-09 02:00:00,0,1,1,8.264865136326788,369,0,1,22,338,31.58263720958561
2025-01-09 03:00:00,2,1,0,12.712293518991723,180,0,0,92,154,35.39381187074177
2025-01-09 04:00:00,0,0,1,2.245842546725484,264,1,1,33,262,52.84482706318387
2025-01-09 05:00:00,0,0,0,6.611181651289257,164,0,0,68,106,55.81427625319888
2025-01-09 06:00:00,0,1,0,8.721959950395409,172,1,1,86,222,40.71386983953637
2025-01-09 07:00:00,0,1,0,11.135372974224785,437,0,0,47,319,40.17228283815757
2025-01-09 08:00:00,2,2,1,10.24316003985826,488,0,0,17,340,37.88374418033453
2025-01-09 09:00:00,0,2,2,14.64450568492588,447,1,1,67,415,70.5746867652413
2025-01-09 10:00:00,2,0,0,9.99510683291276,407,1,1,39,351,57.65553044496468
2025-01-09 11:00:00,1,1,1,18.17846969267479,382,0,1,28,295,70.57888407974914
2025-01-09 12:00:00,1,2,0,8.22604850089593,461,0,0,39,312,55.72400363160248
2025-01-09 13:00:00,0,1,2,10.98206241734697,368,1,1,64,326,49.87752745640847
2025-01-09 14:00:00,2,1,0,1.0609974024385092,472,0,0,55,342,22.64021678921733
2025-01-09 15:00:00,2,1,1,6.899081172477598,413,0,0,47,248,38.22263890251369
2025-01-09 16:00:00,2,0,0,17.464886568965852,241,0,0,26,165,75.59734801546581
2025-01-09 17:00:00,2,2,1,7.337951497329539,493,0,0,89,339,36.378123999520525
2025-01-09 18:00:00,2,0,2,5.810540333316778,197,1,0,68,185,48.914377799449525
2025-01-09 19:00:00,0,1,2,11.32720228640221,77,1,0,46,88,46.84408706410327
2025-01-09 20:00:00,2,1,0,2.4958718703993767,173,0,0,64,131,13.437053131478889
2025-01-09 21:00:00,1,1,2,11.100497501357586,447,0,1,15,351,50.03903868291921
2025-01-09 22:00:00,2,1,1,6.769650166601578,126,1,0,75,109,25.21573015126373
2025-01-09 23:00:00,1,0,0,8.278954907613365,124,1,0,78,113,66.55571804895507
2025-01-10 00:00:00,1,1,1,16.03593508240575,407,0,0,51,280,61.466948052611
2025-01-10 01:00:00,0,1,0,13.577316353668248,235,1,1,92,242,55.35245177580111
2025-01-10 02:00:00,0,1,1,9.476015769353014,88,0,1,74,97,40.99432102325819
2025-01-10 03:00:00,2,1,0,11.97280994861385,283,0,1,98,207,39.84200812650495
2025-01-10 04:00:00,0,2,1,15.570316351084356,297,1,0,89,270,57.27431129596194
2025-01-10 05:00:00,2,2,1,15.169891158727577,491,1,0,19,388,62.36161904213034
2025-01-10 06:00:00,2,2,0,4.521112500472389,448,0,1,49,352,25.033656985368253
2025-01-10 07:00:00,0,2,1,6.7174652179848895,378,0,0,61,290,43.87004350527499
2025-01-10 08:00:00,2,1,2,7.61650168835448,180,0,1,33,149,31.19634136774224
2025-01-10 09:00:00,0,1,1,4.563303510095084,54,0,1,68,74,26.60677911948126
2025-01-10 10:00:00,2,2,0,1.2310676261197795,397,1,0,30,324,31.970241022579245
2025-01-10 11:00:00,2,2,2,4.305378106987432,475,1,1,61,415,35.658854682646044
2025-01-10 12:00:00,2,1,2,16.35664221454826,448,1,0,88,353,46.622922029206286
2025-01-10 13:00:00,2,1,1,11.372488576456952,308,1,1,14,291,38.562197653909216
2025-01-10 14:00:00,2,1,1,7.491502512756436,294,0,0,45,178,28.31789482901455
2025-01-10 15:00:00,2,1,1,12.55854446695983,468,0,1,31,360,46.98709146422959
2025-01-10 16:00:00,2,1,2,15.056848381589042,440,1,1,17,407,47.15827811005207
2025-01-10 17:00:00,1,1,2,7.73412787739639,399,0,0,61,285,48.73995056548138
2025-01-10 18:00:00,2,2,2,9.855421989164515,457,0,1,10,350,40.42698907772133
2025-01-10 19:00:00,0,1,0,2.220051116732196,464,1,1,93,373,23.735757841797117
2025-01-10 20:00:00,2,1,0,12.344720188037105,127,0,1,37,138,34.17683607867126
2025-01-10 21:00:00,1,0,1,7.771734815491508,385,0,0,40,256,74.71992180897779
2025-01-10 22:00:00,2,2,0,9.236949304414964,164,0,1,62,162,38.78042963804229
2025-01-10 23:00:00,2,0,0,9.02941174099157,53,1,0,33,87,60.7278034158925
2025-01-11 00:00:00,0,1,1,13.015776486108312,180,0,1,54,211,49.56874779120768
2025-01-11 01:00:00,2,2,1,11.876841630135136,276,1,1,16,272,47.89099487185384
2025-01-11 02:00:00,0,1,2,9.020014907754792,177,1,1,11,205,33.593429170960455
2025-01-11 03:00:00,2,2,2,1.3221454083238453,58,0,0,82,34,26.307968618839
2025-01-11 04:00:00,1,1,1,12.798289677996204,373,1,1,72,368,51.85478051621052
2025-01-11 05:00:00,2,1,1,17.711972006652214,167,1,0,92,162,39.703595289210334
2025-01-11 06:00:00,2,0,0,15.621479860284056,393,0,1,50,324,80.29586054140114
2025-01-11 07:00:00,0,2,0,19.65069701275156,237,1,0,98,214,67.50455111431603
2025-01-11 08:00:00,2,0,0,3.642431422393554,188,0,1,32,148,46.74418619860605
2025-01-11 09:00:00,1,1,1,5.22788100296922,469,1,1,59,421,35.176362187551526
2025-01-11 10:00:00,2,1,1,11.246081839217602,174,1,1,83,236,35.67219809411368
2025-01-11 11:00:00,0,2,2,5.481752344532323,272,0,1,96,241,32.89413787608236
2025-01-11 12:00:00,2,2,0,1.656445844352107,377,1,0,42,305,25.69667727013642
2025-01-11 13:00:00,1,2,2,8.643477247114976,435,0,1,52,354,54.05345657108678
2025-01-11 14:00:00,0,0,1,6.465249948925668,355,0,0,92,279,48.82082774383371
2025-01-11 15:00:00,2,1,0,6.011456067518774,308,1,0,64,294,29.44537580430185
2025-01-11 16:00:00,2,2,2,19.110283523460723,116,0,0,60,73,65.11444386354997
2025-01-11 17:00:00,2,1,1,5.530628209043542,134,0,1,46,141,20.67229665535809
2025-01-11 18:00:00,1,1,2,3.4592188525605585,420,1,0,72,318,38.77082707401635
2025-01-11 19:00:00,2,2,0,3.381065900249172,111,1,0,76,136,33.70136712241815
2025-01-11 20:00:00,2,2,2,16.320157396282056,63,0,0,54,53,52.93522915497415
2025-01-11 21:00:00,2,1,2,14.582113416008063,171,0,0,80,77,48.71448331052419
2025-01-11 22:00:00,2,1,1,3.460237715774182,328,0,0,58,235,17.33395506036597
2025-01-11 23:00:00,0,2,0,5.17530925835494,172,0,1,10,160,53.72873582136902
2025-01-12 00:00:00,1,2,2,15.199517160427076,126,0,1,63,139,79.15341981721751
2025-01-12 01:00:00,0,1,1,6.217711558857668,321,0,1,45,247,30.82416978856176
2025-01-12 02:00:00,1,1,0,19.64929942798969,195,1,1,74,214,71.60965421700408
2025-01-12 03:00:00,0,1,1,11.270831265797266,318,0,1,50,255,42.57319972469188
2025-01-12 04:00:00,2,0,0,4.648151437791676,430,0,0,59,298,48.44894772336676
2025-01-12 05:00:00,2,0,1,17.31736063574193,105,1,1,58,155,71.76484841272703
2025-01-12 06:00:00,0,2,1,7.070035372047467,267,0,1,92,240,43.65486246672518
2025-01-12 07:00:00,1,0,1,6.487339746223179,222,1,0,56,173,67.98328111846627
2025-01-12 08:00:00,1,2,2,7.2213834355784705,89,1,1,19,131,51.28059731732771
2025-01-12 09:00:00,2,1,2,15.595747716237716,408,0,1,53,336,44.52311411863133
2025-01-12 10:00:00,2,1,1,4.291046044603014,208,0,0,53,124,20.965210170795707
2025-01-12 11:00:00,2,0,0,8.253929824957822,409,0,1,13,321,65.33003504712183
2025-01-12 12:00:00,1,2,1,1.5858226829037982,81,1,1,73,148,50.01750262244136
2025-01-12 13:00:00,1,0,2,16.705905729642545,297,1,1,29,328,96.60997475342305
